,employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
1783,1784,41,Female,Married,Surabaya,S1,4,40.6,IT,5,83.2,2.3,5717,Low
1784,1785,36,Female,Divorced,Bandung,S2,8,37.2,Sales,,87.4,9.3,7709,Low
1785,1786,23,Male,Single,Jakarta,SMA,7,,Sales,,51.3,18.2,4983,Low
1786,1787,33,Female,Married,Jakarta,S1,8,42.2,Sales,,67.6,,7753,Low
1787,1788,29,Female,Divorced,Surabaya,SMA,15,32,HR,8.4,65,3.1,10228,High
1788,1789,38,Male,Married,Jakarta,S1,14,98.3,Sales,15.6,73.8,1.9,17285,High
1789,1790,46,Male,Married,Surabaya,SMA,10,40.1,Marketing,,65.8,16,8485,Low
1790,1791,20,Female,Divorced,Surabaya,S1,7,39.9,,11.6,81.6,,5867,Low
1791,1792,36,Male,Married,Surabaya,D3,3,41.7,HR,,76.7,17.7,5916,Low
1792,1793,34,Female,Married,Bandung,D3,17,49.4,,,83.9,13.3,13187,High
1793,1794,,Male,Single,Surabaya,S1,13,40.5,HR,,84.5,6.2,9824,High
1794,1795,37,Male,Married,Bandung,SMA,6,43,IT,9.2,81.8,15.8,7387,Low
1795,1796,29,Female,Single,Jakarta,S1,,35.1,IT,,71.6,5.4,8732,Low
1796,1797,32,Female,Single,Bandung,D3,10,43.8,Sales,,76,2.8,10004,High
1797,1798,29,Female,Married,Surabaya,S1,9,37.4,Marketing,,70.4,,8054,Low
1798,1799,44,Male,Single,Jakarta,SMA,12,40.4,HR,10.3,61.4,13.8,9768,High
1799,1800,35,Female,Divorced,Surabaya,S1,6,39.5,Finance,,84.5,15.7,7898,Low
1800,1801,,Male,Married,Surabaya,SMA,8,45.2,Sales,8.9,74.2,8,7981,Low
1801,1802,35,Male,Married,Jakarta,D3,11,33.5,HR,10.1,60,0.7,9104,High
1802,1803,29,Male,Single,Surabaya,SMA,8,28.6,,9.6,80.4,2.2,6729,Low
1803,1804,23,Female,Single,Bandung,S1,13,38.9,Sales,,72.8,4.7,13609,High
1804,1805,21,Female,Single,Jakarta,SMA,19,,Marketing,13.6,54.4,,14223,High
1805,1806,22,Male,Single,Jakarta,S1,6,40.8,Finance,5.8,61.3,11.3,5935,Low
1806,1807,37,Female,Married,Jakarta,S1,2,46.2,HR,17.1,68,19.7,7368,Low
1807,1808,39,Female,Married,Surabaya,SMA,0,42.2,Sales,12.6,77.1,14,5262,Low
1808,1809,22,Female,Married,Surabaya,S1,9,37.2,,,82.9,4.4,8263,Low
1809,1810,42,Female,Married,Jakarta,SMA,7,28.4,HR,9.3,82.5,6.5,5900,Low
1810,1811,31,Female,Married,Bandung,D3,11,38.8,Sales,9.5,81,7.5,8055,Low
1811,1812,,Male,Married,Surabaya,S1,11,45.1,Sales,,74.7,11.9,10445,High
1812,1813,48,Female,Single,Surabaya,S1,2,38,Sales,,92.2,17.9,4129,Low
1813,1814,42,Other,Married,Surabaya,S1,1,40.1,IT,10.1,82,7.7,3634,Low
1814,1815,33,Female,Single,Bandung,SMA,11,42.1,IT,9.6,77.2,,10486,High
1815,1816,28,Male,Married,Surabaya,D3,11,34.9,Finance,,80.7,20.5,10537,High
1816,1817,18,Male,Single,Surabaya,SMA,8,43.1,Marketing,7.4,71,8.3,7835,Low
1817,1818,29,Other,Married,Bandung,S1,2,48.2,HR,12.8,74.4,8.1,6624,Low
1818,1819,33,Male,Single,Bandung,S1,12,39.1,Marketing,,54.2,8.2,10126,High
1819,1820,27,Female,Single,Surabaya,S1,16,34.4,Marketing,11.4,71.1,10.3,11794,High
1820,1821,34,Male,Married,Jakarta,SMA,11,39.7,IT,12.4,92.6,8.2,8648,Low
1821,1822,,Male,Single,Jakarta,D3,6,28.9,Finance,,76.5,14.4,5675,Low
1822,1823,33,Female,Single,Bandung,D3,10,41.7,Marketing,10.2,76.1,2.3,8072,Low
1823,1824,30,Male,Single,Surabaya,SMA,3,42.3,Marketing,13.5,85,7.3,4504,Low
1824,1825,36,Male,Single,Bandung,D3,15,48.4,Sales,7.9,78.6,,12856,High
1825,1826,39,Male,Married,Bandung,S1,10,39,,8.2,67.1,14.4,8379,Low
1826,1827,26,Female,Married,Jakarta,S1,1,42,Finance,,75.2,,3789,Low
1827,1828,46,Male,Married,Bandung,S1,8,35.7,HR,13.5,63.6,3.6,6360,Low
1828,1829,34,Male,Single,Bandung,D3,12,38.2,IT,,76.8,6.7,8308,Low
1829,1830,35,Female,Single,Surabaya,SMA,8,32.4,Marketing,,66.6,1.3,5281,Low
1830,1831,41,Male,Married,Surabaya,S1,9,39,Marketing,,84.3,4.5,8514,Low
1831,1832,37,Male,Single,Bandung,SMA,4,38.5,HR,12.5,69.9,1.2,3220,Low
1832,1833,43,Female,Single,Bandung,S2,13,41.5,IT,,66.8,7.4,11121,High
1833,1834,37,Female,Married,Surabaya,D3,7,36.9,Sales,,73.9,8.9,7652,Low
1834,1835,30,Male,Married,Jakarta,D3,1,40.4,Sales,,78.7,12.3,4443,Low
1835,1836,38,Female,Single,Surabaya,S2,8,38.3,Marketing,,62.9,8.5,7907,Low
1836,1837,26,Female,Single,Surabaya,SMA,15,38.3,Marketing,12.1,69.8,12.3,11049,High
1837,1838,36,Male,Married,Surabaya,S1,8,40.4,Finance,16.7,76.1,10.6,8265,Low
1838,1839,,Female,Single,Surabaya,S1,19,40.2,HR,,88.4,4.8,13734,High
1839,1840,33,Male,Divorced,Surabaya,SMA,12,43.8,Marketing,10.5,49.7,1.6,11682,High
1840,1841,34,Male,Divorced,Jakarta,D3,12,39.4,IT,6.5,81.2,12.9,11473,High
1841,1842,20,Female,Married,Surabaya,S1,9,38.3,HR,8.3,71.2,18.2,9827,High
1842,1843,31,Male,Single,Surabaya,S1,10,39.1,Finance,,70.1,22.7,8112,Low
1843,1844,36,Female,Single,Jakarta,SMA,9,36.4,Sales,,68.2,14.7,8900,Low
1844,1845,36,Male,Divorced,Bandung,S2,8,38.2,Finance,12.8,71.4,17.3,8326,Low
1845,1846,99,Male,Single,Jakarta,SMA,13,50.2,HR,10,81.2,12.3,10867,High
1846,1847,45,Male,Single,Surabaya,SMA,5,35.4,Sales,13.1,69.6,11.5,5157,Low
1847,1848,28,Male,Single,Bandung,SMA,5,38.6,IT,,91.6,10.6,5984,Low
1848,1849,43,Female,Single,Jakarta,SMA,4,38.1,Sales,8.8,81.2,9.5,4745,Low
1849,1850,38,Female,Married,Bandung,SMA,20,38.8,Sales,10.3,77,13,12487,High
1850,1851,30,Female,Divorced,Jakarta,S2,13,38.3,IT,,73.3,7.4,10832,High
1851,1852,49,Female,Married,Jakarta,D3,12,41.4,Marketing,,86.9,9.3,10172,High
1852,1853,25,Female,Married,Bandung,SMA,5,31.4,Marketing,10.5,88.4,4.1,5672,Low
1853,1854,42,Female,Single,Bandung,SMA,13,,Sales,,63.4,12.4,11945,High
1854,1855,43,Male,Married,Bandung,S1,,43.2,Sales,8.7,68,5.2,8620,Low
1855,1856,30,Female,Single,Bandung,S1,11,33.8,Finance,16.8,81.3,10.2,9709,High
1856,1857,46,Female,Single,Surabaya,SMA,5,28.7,Marketing,,84.4,12.5,4626,Low
1857,1858,33,Female,Single,Jakarta,SMA,11,35.1,IT,,72,12.9,8266,Low
1858,1859,37,Female,Married,Surabaya,SMA,8,38.8,,2.9,67.6,13.9,7893,Low
1859,1860,37,Male,Single,Jakarta,SMA,6,52.9,Sales,,75.8,8.9,10411,High
1860,1861,34,Female,Divorced,Surabaya,SMA,14,42.7,Finance,,89.8,12.4,12557,High
1861,1862,41,Other,Divorced,Surabaya,D3,2,,Finance,8.4,75.4,7.6,5194,Low
1862,1863,41,Female,Single,Jakarta,SMA,13,,Finance,,62.4,0.1,8783,Low
1863,1864,21,Female,Married,Surabaya,S1,13,,HR,,76.1,12.7,10618,High
1864,1865,45,Male,Married,Bandung,SMA,6,41.3,IT,9.5,82.8,11.5,7948,Low
1865,1866,22,Female,Divorced,Bandung,S2,6,33.4,HR,12.3,74,15.1,8428,Low
1866,1867,43,Female,Married,Surabaya,S2,9,39.3,Sales,,87.6,9.9,6749,Low
1867,1868,44,Male,Single,Surabaya,S1,11,36.4,Finance,,83.7,2,9872,High
1868,1869,26,Female,Single,Jakarta,D3,9,34.5,Finance,12,74.4,9.5,9012,Low
1869,1870,32,Male,Single,Jakarta,D3,12,41.3,,,75.4,,10582,High
1870,1871,-8,Male,Married,Surabaya,D3,19,43.9,Marketing,,56.6,12.4,12537,High
1871,1872,33,Male,Single,Jakarta,S1,7,44.2,IT,,87.1,9.3,8174,Low
1872,1873,33,Female,Married,Bandung,D3,1,42.9,HR,,71.7,1.7,5216,Low
1873,1874,41,Female,Single,Bandung,S1,14,,IT,9.9,71,4.9,10929,High
1874,1875,45,Female,Married,Bandung,S2,18,43.6,Finance,12.6,69.5,12.4,12672,High
1875,1876,46,Female,Single,Jakarta,D3,12,41.5,Sales,9,79.6,,9346,High
1876,1877,31,Female,Single,Jakarta,S1,5,40.7,Marketing,10.8,63.7,8.4,7023,Low
1877,1878,33,Female,Married,Jakarta,SMA,9,36.9,IT,7.3,65.2,10.2,7518,Low
1878,1879,22,Female,Single,Jakarta,SMA,4,37.5,Sales,13.1,74.5,15.7,5098,Low
1879,1880,91,Female,Married,Surabaya,D3,,40.4,Finance,10.9,68.7,13.1,10397,High
1880,1881,43,Male,Married,Surabaya,SMA,3,52.2,Finance,,78.4,14.8,6880,Low
1881,1882,48,Male,Married,Surabaya,S1,8,41.5,Finance,,69.1,11.5,9189,High
1882,1883,25,Female,Divorced,Surabaya,SMA,5,36.9,Finance,,91,5.8,4998,Low
1883,1884,30,Male,Married,Bandung,D3,11,35.8,Marketing,,81.9,6.9,7789,Low
1884,1885,35,Male,Married,Jakarta,S1,8,37.5,Marketing,7.2,81.8,,7372,Low
1885,1886,37,Female,Married,Bandung,S1,11,50.9,IT,12.7,69,13,8788,Low
1886,1887,29,Other,Single,Jakarta,D3,10,38,Finance,10.6,99.1,6.5,9387,High
1887,1888,38,Female,Married,Surabaya,S1,5,44.5,Marketing,,70.6,,4960,Low
1888,1889,31,Male,Divorced,Bandung,S1,13,38.1,Sales,,67.9,10.1,11019,High
1889,1890,35,Female,Single,Jakarta,D3,10,41.3,Marketing,,82.1,18.2,10240,High
1890,1891,39,Female,Married,Surabaya,SMA,5,44,Marketing,7.2,77,13.3,7156,Low
1891,1892,35,Female,Married,Jakarta,D3,21,37.1,IT,9.3,66.8,6.1,12357,High
1892,1893,32,Male,Divorced,Jakarta,S1,12,36.8,Marketing,12.5,97,10.8,9786,High
1893,1894,34,Female,Single,Surabaya,S1,9,48.3,Sales,11.7,84.8,18.3,8533,Low
1894,1895,34,Male,Single,Bandung,S1,17,44.9,Finance,7.3,75,13.1,11790,High
1895,1896,32,Female,Single,Jakarta,D3,19,,HR,,99,2,14475,High
1896,1897,33,Female,Married,Surabaya,SMA,9,43.9,IT,,83.1,5.4,9660,High
1897,1898,48,Female,Single,Jakarta,SMA,12,42.3,Sales,7.5,74.9,5,11515,High
1898,1899,39,Female,Single,Jakarta,D3,5,50.1,IT,9.7,97.8,17.2,7224,Low
1899,1900,33,Other,Single,Jakarta,S1,9,40.2,Finance,,81.6,16.3,8694,Low
1900,1901,41,Male,Single,Bandung,S1,9,42.9,Marketing,12.7,81.2,6.9,10454,High
1901,1902,32,Male,Married,Bandung,SMA,11,32.7,Marketing,10.9,71.1,6.8,10870,High
1902,1903,44,Male,Married,Bandung,D3,12,35.9,Sales,,75.5,,10668,High
1903,1904,38,Female,Divorced,Bandung,D3,13,34,Finance,9.3,70.9,10.4,9550,High
1904,1905,34,Female,Single,Surabaya,D3,11,46.4,,9.6,89.4,5.2,10144,High
1905,1906,39,Female,Married,Bandung,SMA,4,27.2,,13.6,58.9,8.8,4546,Low
1906,1907,22,Female,Married,Jakarta,SMA,5,38,Marketing,9.7,88.7,2.7,7004,Low
1907,1908,,Male,Single,Surabaya,SMA,7,25,,,66.2,16.4,5183,Low
1908,1909,25,Male,Married,Jakarta,SMA,9,35.8,Finance,,74.4,1.2,8406,Low
1909,1910,36,Male,Single,Bandung,SMA,15,37.5,Sales,2.9,72,1.1,11581,High
1910,1911,49,Female,Married,Jakarta,SMA,4,46.9,HR,13.5,69.8,12.2,7076,Low
1911,1912,53,Female,Married,Jakarta,S1,8,,Sales,,81.9,3.8,7176,Low
1912,1913,40,Female,Married,Jakarta,D3,15,,IT,,74.9,7.5,11331,High
1913,1914,39,Male,Single,Jakarta,S2,9,45.3,Finance,4.3,68.3,,10802,High
1914,1915,21,Male,Married,Bandung,SMA,12,40.1,HR,8,76.5,13.4,9552,High
1915,1916,31,Female,Married,Jakarta,D3,9,40.2,Sales,8.2,68,8.9,8779,Low
1916,1917,,Male,Married,Jakarta,D3,11,34,Marketing,,69.6,18.9,7057,Low
1917,1918,30,Male,Married,Jakarta,SMA,9,105.1,IT,,60,10,15268,High
1918,1919,34,Male,Married,Jakarta,S1,13,35.9,Sales,10,70.5,16,10304,High
1919,1920,31,Female,Single,Bandung,SMA,2,40.2,Marketing,9.9,79.9,11.4,5140,Low
1920,1921,19,Male,Single,Jakarta,S2,8,40.4,HR,,75.4,20.7,8769,Low
1921,1922,41,Male,Married,Surabaya,S1,,47.7,HR,11.7,93.2,15.3,9993,High
1922,1923,26,Female,Married,Surabaya,S1,13,41.9,IT,,101.1,10.2,11869,High
1923,1924,,Male,Single,Jakarta,S1,17,26.5,,8.1,70.4,,10263,High
1924,1925,52,Male,Single,Jakarta,S1,8,41.3,Finance,5.8,66.7,8.7,9575,High
1925,1926,28,Female,Single,Bandung,D3,17,32.7,HR,,86.3,8.6,11988,High
1926,1927,,Female,Married,Surabaya,S1,7,35.2,Finance,,78.4,,6945,Low
1927,1928,33,Male,Married,Bandung,SMA,17,35.9,Finance,,86.4,6,10662,High
1928,1929,44,Male,Married,Jakarta,SMA,14,36.7,Sales,,79,20.3,9559,High
1929,1930,51,Male,Single,Surabaya,D3,5,33.1,Sales,9.1,73.1,4,6163,Low
1930,1931,,Female,Married,Surabaya,S1,12,41,HR,,73.1,6.7,9385,High
1931,1932,39,Female,Married,Bandung,S1,10,32.9,,14.2,79.3,9.5,9290,High
1932,1933,31,Male,Single,Jakarta,SMA,13,41.8,Sales,12.2,72.9,9.7,10966,High
1933,1934,99,Male,Single,Surabaya,S1,9,51.2,Marketing,6,87.2,11.9,8193,Low
1934,1935,56,Male,Married,Bandung,SMA,8,33.4,Marketing,13.8,62,7.7,8096,Low
1935,1936,23,Male,Married,Surabaya,D3,17,38.6,Marketing,12.2,87.1,12.2,12195,High
1936,1937,37,Male,Single,Jakarta,D3,10,27.4,Marketing,,56.3,15.7,7693,Low
1937,1938,39,Female,Divorced,Jakarta,D3,14,38.5,Finance,,76.5,16.3,11894,High
1938,1939,44,Female,Single,Jakarta,SMA,,43.2,Marketing,12.9,71.7,8.7,7427,Low
1939,1940,,Male,Single,Bandung,S1,18,43.6,Finance,8.2,59.8,13.1,12236,High
1940,1941,37,Female,Married,Jakarta,S1,7,40.4,HR,11,54.4,4.3,7864,Low
1941,1942,32,Male,Married,Bandung,D3,7,44.4,HR,,64,6.4,6246,Low
1942,1943,37,Male,Single,Surabaya,D3,18,52.7,Marketing,14.6,75.5,4.1,13666,High
1943,1944,32,Female,Married,Jakarta,S1,8,48.6,Marketing,,69,9.8,9835,High
1944,1945,40,Male,Single,Bandung,S1,18,37.4,Marketing,10,64.6,5.7,12630,High
1945,1946,32,Female,Married,Bandung,D3,14,32.7,HR,14.7,88.5,2.4,8900,Low
1946,1947,38,Female,Single,Bandung,SMA,9,38,Sales,,62.7,8.1,8486,Low
1947,1948,35,Other,Married,Jakarta,S1,1,35.3,HR,12.4,81.8,1.4,3622,Low
1948,1949,44,Female,Married,Bandung,S1,10,42.3,Marketing,9.4,66.1,16.6,8523,Low
1949,1950,35,Male,Married,Jakarta,SMA,11,34.1,Sales,,63.8,7.2,12466,High
1950,1951,21,Female,Married,Jakarta,SMA,16,39.6,,10,69,14.9,12538,High
1951,1952,45,Male,Married,Surabaya,S1,18,44.2,IT,,81.2,7.5,13136,High
1952,1953,28,Female,Married,Surabaya,SMA,7,39.5,Finance,,61.3,4,8348,Low
1953,1954,30,Female,Divorced,Jakarta,S2,14,35.3,Marketing,,77.9,15.9,10236,High
1954,1955,30,Female,Married,Surabaya,SMA,14,45.9,Finance,,65.4,10.4,11069,High
1955,1956,46,Female,Married,Bandung,S1,15,30.6,IT,,67.2,19.4,10860,High
1956,1957,18,Female,Married,Jakarta,D3,12,38.4,Finance,,79,7.7,10345,High
1957,1958,60,Female,Married,Surabaya,D3,0,39.8,Marketing,6.5,96.7,7.8,4905,Low
1958,1959,43,Female,Single,Bandung,S1,9,40.1,IT,,65.9,15,9932,High
1959,1960,37,Male,Married,Jakarta,D3,4,40.9,Finance,9,82.2,15.1,7278,Low
1960,1961,,Female,Single,Bandung,S1,9,43.1,HR,12.2,71.9,10.8,9662,High
1961,1962,37,Female,Single,Jakarta,SMA,15,39.8,Sales,,70.3,26.7,12442,High
1962,1963,1,Female,Married,Surabaya,SMA,12,38.2,IT,,85.7,8.6,11001,High
1963,1964,40,Other,Single,Bandung,SMA,16,38,HR,7.8,66.6,3.7,12506,High
1964,1965,39,Male,Divorced,Surabaya,S1,12,36.9,Marketing,,63.5,5,8109,Low
1965,1966,36,Male,Married,Bandung,SMA,4,43.9,Sales,6.7,79.6,,6891,Low
1966,1967,33,Female,Married,Bandung,SMA,3,36.8,,,90.9,17.6,6554,Low
1967,1968,34,Male,Single,Bandung,D3,11,44.2,Sales,,82.5,9.1,9121,High
1968,1969,33,Female,Married,Bandung,S1,9,40.1,IT,13.1,60.9,17.8,8117,Low
1969,1970,44,Female,Married,Surabaya,S1,5,37.4,IT,,68.8,12.2,6179,Low
1970,1971,40,Male,Single,Bandung,SMA,1,43.1,Finance,,84.8,15.4,4999,Low
1971,1972,11,Female,Divorced,Surabaya,SMA,6,,Sales,8.3,90.8,11.9,6081,Low
1972,1973,,Other,Single,Bandung,S2,9,43.2,Sales,4.4,77.3,11.9,8876,Low
1973,1974,37,Male,Married,Jakarta,SMA,13,41.1,HR,10.7,69.2,13.8,11120,High
1974,1975,35,Female,Married,Jakarta,S1,11,37,Marketing,11.6,91.5,7.2,7192,Low
1975,1976,32,Male,Divorced,Bandung,S1,18,42.6,HR,,74.3,7.2,13339,High
1976,1977,44,Female,Married,Jakarta,S1,5,42.7,Finance,,68.9,11.7,6391,Low
1977,1978,43,Female,Married,Bandung,SMA,14,45.8,IT,10.8,67.3,19.7,9872,High
1978,1979,29,Female,Divorced,Surabaya,S1,10,44.8,Finance,,63,2.3,10047,High
1979,1980,38,Male,Married,Jakarta,S1,13,42.5,Finance,7,103.3,0.1,11057,High
1980,1981,27,Female,Married,Bandung,S1,8,34.4,HR,,89.2,8.7,7601,Low
1981,1982,24,Female,Married,Bandung,D3,15,52.2,,4.5,68.4,15.2,13335,High
1982,1983,30,Male,Married,Surabaya,SMA,11,33,Marketing,14.1,92.3,10.3,9119,High
1983,1984,42,Female,Single,Surabaya,SMA,7,44.7,Finance,6.1,80.3,4.2,7237,Low
1984,1985,43,Female,Single,Bandung,S1,10,42.2,Marketing,,79.7,10.4,9939,High
1985,1986,39,Female,Married,Bandung,S1,9,34.1,IT,,67.8,1.3,8807,Low
1986,1987,41,Female,Single,Bandung,D3,12,,IT,,69.9,13.1,8852,Low
1987,1988,39,Female,Married,Bandung,D3,4,39.6,HR,7.6,74.6,8.5,6841,Low
1988,1989,30,Female,Married,Bandung,D3,10,46.5,Sales,10.2,55.3,9.6,9369,High
1989,1990,38,Male,Married,Bandung,S1,12,36.4,HR,4.9,70.1,,10256,High
1990,1991,41,Female,Single,Surabaya,S2,10,38.7,Marketing,4.2,75,11,9021,Low
1991,1992,41,Female,Married,Jakarta,SMA,17,28.3,HR,11.8,88.1,7.3,11160,High
1992,1993,,Female,Divorced,Bandung,D3,14,48.7,IT,,68.8,15.2,12407,High
1993,1994,41,Male,Married,Bandung,SMA,10,34.6,Finance,,83.1,14,8132,Low
1994,1995,38,Male,Single,Surabaya,S1,11,41.6,,13,54.4,1.1,10744,High
1995,1996,44,Female,Married,Jakarta,S1,11,39.5,IT,12.2,86.7,8.8,10694,High
1996,1997,35,Male,Married,Surabaya,S2,12,39.5,Finance,8,66,4.6,9404,High
1997,1998,28,Male,Married,Surabaya,SMA,1,44,Marketing,5.2,76.3,3.7,4738,Low
1998,1999,34,Male,Married,Bandung,S2,8,48.4,Marketing,,79.1,12.7,8461,Low
1999,2000,29,Female,Single,Bandung,SMA,3,41.3,Marketing,,77.1,7.9,6001,Low
2000,2001,30,Other,Single,Surabaya,S1,16,43.3,HR,,73.9,9.3,13638,High
2001,2002,34,Female,Single,Bandung,SMA,10,41.6,Marketing,,62.6,6.7,7497,Low
2002,2003,,Male,Single,Bandung,S1,9,45.1,Marketing,8.4,66.1,11.9,7590,Low
2003,2004,33,Male,Married,Bandung,S1,14,37.7,HR,11.7,85,13.4,10685,High
2004,2005,20,Female,Married,Jakarta,S1,12,45.4,Finance,,69,20.9,10724,High
2005,2006,37,Female,Married,Jakarta,S1,4,45.6,IT,6.3,74,9.1,5614,Low
2006,2007,35,Male,Single,Bandung,SMA,10,45.4,Sales,,60.1,2.8,9722,High
2007,2008,28,Female,Married,Surabaya,SMA,8,,Marketing,17,83.6,7.5,6929,Low
2008,2009,40,Male,Married,Jakarta,S1,1,39.2,Marketing,9.5,61.8,14.2,3969,Low
2009,2010,43,Female,Divorced,Surabaya,D3,7,41.2,Marketing,,84.2,6.1,8889,Low
2010,2011,22,Male,Single,Bandung,SMA,9,33.1,HR,,64.4,2.6,7471,Low
2011,2012,29,Other,Single,Surabaya,D3,9,48,HR,11.5,85.1,6.2,8937,Low
2012,2013,29,Female,Married,Surabaya,S1,3,39.9,HR,,75.1,7.3,5626,Low
2013,2014,27,Male,Married,Jakarta,SMA,16,41.4,Sales,10.9,69.4,4.6,13234,High
2014,2015,,Female,Divorced,Surabaya,SMA,9,37.1,IT,15.2,91,11.1,8168,Low
2015,2016,33,Male,Married,Surabaya,SMA,10,33.4,Marketing,9,74.3,9.6,7778,Low
2016,2017,33,Male,Married,Jakarta,D3,12,37,Finance,9.2,71.4,13.9,10277,High
2017,2018,19,Male,Married,Bandung,S1,6,41.1,Marketing,10.7,84.1,7.8,7922,Low
2018,2019,111,Female,Single,Surabaya,S2,12,43.4,Marketing,11.4,60.2,12.8,11481,High
2019,2020,25,Male,Married,Bandung,S1,8,40.8,Marketing,10.7,49.7,7.5,8045,Low
2020,2021,35,Female,Single,Bandung,SMA,6,41.7,Marketing,,86.6,4.4,7649,Low
2021,2022,37,Female,Single,Bandung,S2,13,38.3,IT,10.9,66.6,7.3,11122,High
2022,2023,46,Female,Divorced,Jakarta,S1,17,42.5,Finance,8.9,83.6,1.9,12930,High
2023,2024,25,Male,Single,Bandung,SMA,14,47.4,HR,,75.5,18.9,13061,High
2024,2025,11,Male,Single,Surabaya,S2,15,43.5,,10.1,63.4,,12504,High
2025,2026,36,Male,Single,Bandung,S1,7,44,Marketing,,81.1,6,9788,High
2026,2027,49,Male,Married,Bandung,S1,2,41.5,Finance,,70.9,,6065,Low
2027,2028,45,Female,Single,Bandung,S1,17,32.5,,,64.2,2.3,9822,High
2028,2029,37,Female,Single,Surabaya,SMA,20,34.8,Finance,15.2,64.5,17.2,13079,High
2029,2030,31,Male,Married,Bandung,SMA,18,42.3,Sales,11.7,57.7,16.7,11610,High
2030,2031,41,Female,Divorced,Bandung,S1,8,39.9,Finance,9.6,79,10.5,7356,Low
2031,2032,27,Male,Single,Bandung,SMA,4,42.2,HR,,65.6,11.6,5849,Low
2032,2033,39,Male,Married,Jakarta,D3,5,48.4,HR,,74.7,3.7,8207,Low
2033,2034,39,Female,Married,Surabaya,S1,2,43.6,Finance,,73.2,4,4923,Low
2034,2035,43,Female,Single,Jakarta,S1,,46.3,Finance,12.1,65.6,1.5,10524,High
2035,2036,57,Female,Single,Surabaya,D3,18,40.5,IT,12.8,59.8,9.2,12379,High
2036,2037,38,Female,Married,Bandung,S1,9,36,Finance,11.9,100.3,15.3,7808,Low
2037,2038,31,Male,Married,Surabaya,S1,12,39.7,HR,10.5,74.5,8.1,8731,Low
2038,2039,35,Female,Single,Surabaya,S1,17,36,Sales,13.9,93.2,,13542,High
2039,2040,21,Female,Single,Surabaya,SMA,8,47.8,HR,9,86.6,14.9,10357,High
2040,2041,29,Female,Single,Surabaya,SMA,20,44,IT,13.3,71.8,1.9,14263,High
2041,2042,,Other,Married,Jakarta,D3,20,42.6,Finance,,76.8,,12780,High
2042,2043,,Male,Married,Surabaya,SMA,9,46.2,Sales,7.4,76.5,15.8,8910,Low
2043,2044,36,Female,Married,Jakarta,SMA,7,29.9,HR,7,93.4,12.6,6722,Low
2044,2045,28,Male,Married,Jakarta,SMA,13,42.9,Sales,6.8,83.3,14.6,10159,High
2045,2046,44,Female,Divorced,Bandung,D3,8,33.4,Marketing,12,66.9,14.9,9696,High
2046,2047,35,Female,Divorced,Surabaya,S2,4,40,HR,,78.5,11.5,7822,Low
2047,2048,35,Male,Married,Bandung,SMA,16,38.4,Marketing,,83,17.1,10095,High
2048,2049,32,Other,Married,Surabaya,S1,16,43.3,Sales,12.1,63.2,7.7,11177,High
2049,2050,36,Male,Single,Jakarta,S1,11,41.1,Finance,,79.9,12.3,10073,High
2050,2051,42,Male,Single,Jakarta,SMA,4,46.7,Finance,12.9,88.5,16.6,5601,Low
2051,2052,28,Female,Married,Jakarta,S2,4,37,Finance,11.5,66.4,3.5,5882,Low
2052,2053,30,Male,Divorced,Surabaya,S1,11,43.5,Marketing,7.7,67.8,12.2,9865,High
2053,2054,33,Male,Single,Surabaya,D3,8,40.8,Finance,10.2,86.6,13.6,8042,Low
2054,2055,24,Female,Married,Surabaya,S1,8,31.8,IT,10.4,71.5,1.5,8201,Low
2055,2056,28,Female,Divorced,Surabaya,SMA,15,35.4,HR,,65.2,11.4,12848,High
2056,2057,31,Female,Married,Surabaya,S1,14,39.3,HR,,83.8,6,11321,High
2057,2058,42,Female,Married,Bandung,SMA,17,45.6,Sales,8,80.8,12,11844,High
2058,2059,37,Female,Single,Surabaya,S1,5,42.3,Marketing,,75.9,9.5,6876,Low
2059,2060,,Female,Single,Bandung,D3,8,34.2,HR,,86.2,5.3,6832,Low
2060,2061,42,Female,Single,Surabaya,S1,,39.3,Marketing,13.7,87,15.5,12922,High
2061,2062,34,Male,Married,Surabaya,SMA,12,50.1,Sales,8.6,74.2,,11702,High
2062,2063,38,Female,Single,Surabaya,S1,18,40.6,Finance,,94.7,11.3,13458,High
2063,2064,34,Male,Single,Surabaya,S1,12,38.4,Sales,12.7,90.8,16.6,10486,High
2064,2065,37,Male,Married,Jakarta,D3,,42.5,IT,12.9,55.2,5.4,13708,High
2065,2066,30,Female,Married,Jakarta,S1,13,43.8,Finance,11.2,64.7,10,12134,High
2066,2067,15,Female,Married,Bandung,D3,15,37.7,Finance,14.1,52.4,7.5,10701,High
2067,2068,34,Male,Divorced,Bandung,S1,8,42.5,,11.1,71.8,8.6,9211,High
2068,2069,46,Male,Single,Surabaya,D3,10,38.4,Sales,15.1,62.9,20.8,10428,High
2069,2070,42,Female,Married,Surabaya,S1,15,43.6,IT,5.1,66.9,12.3,11046,High
2070,2071,43,Male,Married,Surabaya,S1,18,40.8,,,85.9,11.6,13423,High
2071,2072,45,Male,Single,Surabaya,D3,14,42.4,Sales,10.8,57.5,12.6,11658,High
2072,2073,36,Female,Married,Jakarta,SMA,,36.2,HR,7.2,76.3,12.2,7546,Low
